timestamp,game,piece,objective,interruption_in,interruption_out,interruption_type,interruption_begin_time,interruption_due_time
2023-10-10 15:33:32,1,0,0,0,0,none,0,0
2023-10-10 15:34:24,0,1,0,0,0,none,0,0
2023-10-10 15:34:40,0,1,0,0,0,none,0,0
2023-10-10 15:34:56,0,1,0,0,0,none,0,0
2023-10-10 15:35:12,0,1,0,0,0,none,0,0
2023-10-10 15:35:28,0,1,0,0,0,none,0,0
2023-10-10 15:35:44,0,1,0,0,0,none,0,0
2023-10-10 15:36:20,0,1,0,0,0,none,0,0
2023-10-10 15:36:22,0,0,1,0,0,none,0,0
2023-10-10 15:36:44,0,1,0,0,0,none,0,0
2023-10-10 15:37:07,0,1,0,0,0,none,0,0
2023-10-10 15:37:23,0,1,0,0,0,none,0,0
2023-10-10 15:37:39,0,1,0,0,0,none,0,0
2023-10-10 15:37:55,0,1,0,0,0,none,0,0
2023-10-10 15:38:11,0,1,0,0,0,none,0,0
2023-10-10 15:38:13,0,0,1,0,0,none,0,0
2023-10-10 15:38:27,0,1,0,0,0,none,0,0
2023-10-10 15:38:43,0,1,0,0,0,none,0,0
2023-10-10 15:38:59,0,1,0,0,0,none,0,0
2023-10-10 15:39:15,0,1,0,0,0,none,0,0
2023-10-10 15:39:31,0,1,0,0,0,none,0,0
2023-10-10 15:39:32,0,0,1,0,0,none,0,0
2023-10-10 15:39:47,0,1,0,0,0,none,0,0
2023-10-10 15:39:53,0,0,1,0,0,none,0,0
2023-10-10 15:40:07,0,1,0,0,0,none,0,0
2023-10-10 15:40:47,0,1,0,0,0,none,0,0
2023-10-10 15:41:03,0,1,0,0,0,none,0,0
2023-10-10 15:41:29,0,1,0,0,0,none,0,0
2023-10-10 15:41:51,0,1,0,0,0,none,0,0
2023-10-10 15:42:16,0,1,0,0,0,none,0,0
2023-10-10 15:42:32,0,1,0,0,0,none,0,0
2023-10-10 15:42:33,0,0,1,0,0,none,0,0
2023-10-10 15:42:48,0,1,0,0,0,none,0,0
2023-10-10 15:43:09,0,1,0,0,0,none,0,0
2023-10-10 15:43:29,0,1,0,0,0,none,0,0
2023-10-10 15:43:33,-1,0,0,0,0,none,0,0
